timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622924672731,912,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3687,2037,9,9,null,0,1,0
1622924673064,298,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1142,646,9,9,http://localhost:8090/WebTours/login.pl?intro=true,298,0,0
1622924673363,281,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,651,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,281,0,0
1622924672731,913,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,3688,2039,9,9,null,0,0,0
1622924672731,333,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,816,740,9,9,http://localhost:8090/WebTours/login.pl,333,0,0
1622924672731,333,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-6,text,true,,817,740,9,9,http://localhost:8090/WebTours/login.pl,333,0,0
1622924673064,298,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,646,9,9,http://localhost:8090/WebTours/login.pl?intro=true,298,0,0
1622924673363,281,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,651,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,281,0,0
1622924673064,299,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1142,647,9,9,http://localhost:8090/WebTours/login.pl?intro=true,299,0,0
1622924673363,281,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1729,652,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,281,0,0
1622924673375,269,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-7,text,true,,2622,1015,9,9,http://localhost:8090/WebTours/reservations.pl,269,0,0
1622924673644,182,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-7,,true,,453428,312,9,9,null,0,0,27
1622924673644,182,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-7,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,54,0,27
1622924673064,990,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-9,,true,,3687,2037,9,9,null,0,1,0
1622924673064,298,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-9,text,true,,816,740,9,9,http://localhost:8090/WebTours/login.pl,298,0,0
1622924673363,281,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-9,text,true,,1142,646,9,9,http://localhost:8090/WebTours/login.pl?intro=true,281,0,0
1622924673644,411,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-9,text,true,,1729,651,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,411,0,0
1622924673826,229,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-7,text,true,,5714,896,9,9,http://localhost:8090/WebTours/reservations.pl,229,0,0
1622924674055,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-7,text,true,,2625,0,9,9,null,0,0,0
1622924673826,229,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-7,,true,,5714,896,9,9,null,229,0,0
1622924674055,269,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-7,,false,,2819,1072,9,9,null,0,1,0
1622924674056,269,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-7,text,false,Test failed: text expected to contain /  <b> $171 </b>/,2819,1072,9,9,http://localhost:8090/WebTours/reservations.pl,269,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-8,,true,,6899,2002,9,9,null,0,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,6899,2002,9,9,null,0,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-8,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-8,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,6899,2002,9,9,null,0,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-8,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-3,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-4,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-3,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-3,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-4,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,6899,2002,9,9,null,0,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-4,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-5,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-5,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,6899,2002,9,9,null,0,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-5,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924673644,951,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2002,9,9,null,0,1,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-2,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924674325,270,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,270,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-2,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924673644,952,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,6899,2005,9,9,null,0,0,0
1622924673644,411,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-6,text,true,,735,666,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,411,0,0
1622924674055,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1729,669,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924674325,271,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-6,text,true,,4435,670,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,271,0,0
1622924674055,771,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-9,,true,,6899,2002,9,9,null,0,1,0
1622924674055,270,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-9,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,270,0,0
1622924674325,270,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-9,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,270,0,0
1622924674596,231,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-9,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,231,0,0
1622924674325,501,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-7,,true,,4025,1141,9,9,null,0,1,1
1622924674325,270,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-7,text,true,,1016,619,9,9,http://localhost:8090/WebTours/welcome.pl?signOff=true,270,0,1
1622924674596,231,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-7,text,true,,3009,522,9,9,http://localhost:8090/WebTours/nav.pl?in=home,231,0,0
1622924674827,653,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-7,,true,,3687,2038,9,9,null,0,1,0
1622924674827,216,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-7,text,true,,816,741,9,9,http://localhost:8090/WebTours/login.pl,216,0,0
1622924675044,218,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-7,text,true,,1142,646,9,9,http://localhost:8090/WebTours/login.pl?intro=true,218,0,0
1622924675262,219,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-7,text,true,,1729,651,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,219,0,0
1622924675481,658,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-7,,true,,6899,2002,9,9,null,0,1,0
1622924675481,214,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-7,text,true,,735,665,9,9,http://localhost:8090/WebTours/welcome.pl?page=search,214,0,0
1622924675696,222,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-7,text,true,,1729,668,9,9,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,222,0,0
1622924675918,222,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-7,text,true,,4435,669,9,9,http://localhost:8090/WebTours/reservations.pl?page=welcome,222,0,0
1622924674596,236,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,2614,1003,9,9,null,0,2011,0
1622924676607,236,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-5,text,true,,2614,1003,9,9,http://localhost:8090/WebTours/reservations.pl,236,0,0
1622924676843,139,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,453428,312,9,9,null,0,0,25
1622924676843,139,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-5,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,52,0,25
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2608,1003,9,9,null,0,2011,0
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,2614,1004,9,9,null,0,2011,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2608,1003,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-6,text,true,,2614,1004,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,2628,1014,9,9,null,0,2011,0
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,2611,1006,9,9,null,0,2011,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-2,text,true,,2628,1014,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-3,text,true,,2611,1006,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-8,,true,,2609,1005,9,9,null,0,2011,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-8,text,true,,2609,1005,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924674596,415,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,2628,1014,9,9,null,0,2011,0
1622924676607,415,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-4,text,true,,2628,1014,9,9,http://localhost:8090/WebTours/reservations.pl,415,0,0
1622924677022,197,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,453428,312,9,9,null,0,0,20
1622924677022,197,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-4,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,45,0,20
1622924676982,256,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-5,text,true,,5629,897,9,9,http://localhost:8090/WebTours/reservations.pl,256,0,0
1622924674827,411,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-9,,true,,2614,1003,9,9,null,0,2000,0
1622924677238,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-5,text,true,,2604,0,9,9,null,0,0,0
1622924676827,411,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-9,text,true,,2614,1003,9,9,http://localhost:8090/WebTours/reservations.pl,411,0,0
1622924676982,256,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,5629,897,9,9,null,256,0,0
1622924677022,257,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,453428,312,9,9,null,0,0,24
1622924677022,257,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-6,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,57,0,24
1622924677022,264,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,453428,312,9,9,null,0,0,25
1622924677022,264,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-3,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,106,0,25
1622924677022,318,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,453428,312,9,9,null,0,0,24
1622924677022,318,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-2,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,56,0,24
1622924677022,318,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,9,9,null,0,0,19
1622924677022,318,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,40,0,19
1622924677238,142,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-9,,true,,453428,312,9,9,null,0,1,33
1622924677239,142,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-9,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,61,0,33
1622924677022,454,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-8,,true,,453428,312,9,9,null,0,0,19
1622924677022,454,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-8,text,true,,453428,312,9,9,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,38,0,19
1622924677238,263,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,2799,1073,9,9,null,0,1,0
1622924677286,216,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-3,text,true,,5705,899,9,9,http://localhost:8090/WebTours/reservations.pl,216,0,0
1622924677502,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-3,text,true,,2611,0,9,9,null,0,0,0
1622924677239,263,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-5,text,true,,2799,1073,9,9,http://localhost:8090/WebTours/reservations.pl,263,0,0
1622924677279,223,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-6,text,true,,5629,898,9,9,http://localhost:8090/WebTours/reservations.pl,223,0,0
1622924677502,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-6,text,true,,2604,0,9,9,null,0,0,0
1622924677286,216,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,5705,899,9,9,null,216,0,0
1622924677219,283,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-4,text,true,,5568,896,9,9,http://localhost:8090/WebTours/reservations.pl,283,0,0
1622924677502,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-4,text,true,,2612,0,9,9,null,0,0,0
1622924677219,283,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,5568,896,9,9,null,283,0,0
1622924677279,223,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,5629,898,9,9,null,223,0,0
1622924677502,272,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,2812,1072,9,9,null,0,2,0
1622924677503,272,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-4,text,true,,2812,1072,9,9,http://localhost:8090/WebTours/reservations.pl,272,0,0
1622924677381,395,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-9,text,true,,5560,897,9,9,http://localhost:8090/WebTours/reservations.pl,394,0,0
1622924677341,435,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5552,896,9,9,http://localhost:8090/WebTours/reservations.pl,434,0,0
1622924677775,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-9,text,true,,2602,0,9,9,null,0,0,0
1622924677775,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2596,0,9,9,null,0,0,0
1622924677476,300,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-8,text,true,,5568,899,9,9,http://localhost:8090/WebTours/reservations.pl,299,0,0
1622924677340,436,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-2,text,true,,5568,896,9,9,http://localhost:8090/WebTours/reservations.pl,435,0,0
1622924677775,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-8,text,true,,2609,0,9,9,null,0,0,0
1622924677775,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-2,text,true,,2612,0,9,9,null,0,0,0
1622924677340,435,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5552,896,9,9,null,434,1,0
1622924677502,272,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-3,,false,,2793,1075,9,9,null,0,2,0
1622924677502,272,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-6,,false,,2794,1074,9,9,null,0,2,0
1622924677476,300,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-8,,true,,5568,899,9,9,null,299,0,0
1622924677503,272,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-3,text,false,Test failed: text expected to contain /  <b> $2556 </b>/,2793,1075,9,9,http://localhost:8090/WebTours/reservations.pl,272,0,0
1622924677503,272,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-6,text,false,Test failed: text expected to contain /  <b> $2076 </b>/,2794,1074,9,9,http://localhost:8090/WebTours/reservations.pl,272,0,0
1622924677381,395,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-9,,true,,5560,897,9,9,null,394,0,0
1622924677340,436,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,5568,896,9,9,null,435,0,0
1622924677776,292,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-1,,false,,2799,1072,9,9,null,0,0,0
1622924677776,292,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,2812,1072,9,9,null,0,0,0
